295.877650	822.469132	1080.000000	364.502990
296.054025	822.469184	1010.000000	364.502967
295.850890	822.469232	1080.000000	364.502946
295.163629	822.469279	1070.000000	364.502925
294.668845	822.469325	1010.000000	364.502905
295.011597	822.469371	830.000000	364.502884
295.357831	822.469423	730.000000	364.502861
296.169353	822.469470	510.000000	364.502840
293.601000	822.469538	630.000000	364.502810
294.717752	822.469595	530.000000	364.502785
294.975496	822.469642	390.000000	364.502764
295.605875	822.469690	270.000000	364.502743
295.442168	822.469732	370.000000	364.502724
296.935505	822.469779	170.000000	364.502704
296.791948	822.469824	190.000000	364.502684
296.932581	822.469866	180.000000	364.502665
297.564434	822.469914	190.000000	364.502644
295.034023	822.469980	140.000000	364.502614
294.780381	822.469998	120.000000	364.502607
296.507995	822.469960	140.000000	364.502623
294.259552	822.469916	170.000000	364.502643
293.518895	822.469881	110.000000	364.502658
293.532152	822.469838	140.000000	364.502677
293.696671	822.469794	260.000000	364.502697
294.479389	822.469749	180.000000	364.502717
297.234749	822.469711	200.000000	364.502734
294.844213	822.469646	230.000000	364.502762
295.175358	822.469598	260.000000	364.502784
295.033159	822.469551	300.000000	364.502805
293.246288	822.469500	400.000000	364.502827
294.457615	822.469450	550.000000	364.502849
297.805547	822.469401	440.000000	364.502871
295.292683	822.469355	540.000000	364.502891
295.924809	822.469311	930.000000	364.502911
297.667421	822.469244	890.000000	364.502941
295.255986	822.469202	710.000000	364.502959
295.592151	822.469151	1320.000000	364.502982
295.119666	822.469098	1020.000000	364.503005
296.500255	822.469044	1090.000000	364.503029
296.321264	822.468998	1180.000000	364.503050
295.802519	822.468952	1250.000000	364.503070
295.481244	822.468907	1330.000000	364.503090
295.960115	822.468857	1190.000000	364.503112
296.163610	822.468798	1050.000000	364.503138
295.372310	822.468749	1040.000000	364.503160
295.054898	822.468699	950.000000	364.503182
294.566907	822.468651	790.000000	364.503203
296.220258	822.468602	940.000000	364.503225
296.729416	822.468550	910.000000	364.503248
295.939263	822.468504	780.000000	364.503269
294.918590	822.468462	540.000000	364.503287
297.183615	822.468414	700.000000	364.503308
